Notif.date,Notification,Notification type,Functional Loc.,Equipments,Equipment Category,Description,Description Category,Main WorkCtr,Department,System status,Priority,Maintenance Days,Equipment Age (days),Predicted Maintenance Days
2024-12-24,112770191,P2,9060-06-PT-0804,PT,Instrumentation,06PI-0804 (LT O/L PI) to be checked,inspection,HGU-I,Miscellaneous,OSNO,-,2,14,0
2024-12-24,121948229,J2,9030-0005-PA-103A,PA,Miscellaneous,05P-103A/B seal pressure to be check.,inspection,MEAU5,Miscellaneous,NOPR,-,2,14,1
2024-12-25,121948255,J2,9030-0102-HA-7,HA,Miscellaneous,H-7 vent cooler to dechoke,general,MEAU1,Miscellaneous,NOPR NOPT ORAS,1,1,14,0
2024-12-25,140764054,B2,9020-733-BOILER-6,BOILER,Miscellaneous,"BLR-6,mud drum area plate cutting to be",general,METPS,Miscellaneous,NOPR ORAS,1,1,14,0
2024-12-25,402274379,T3,1558-NBT-TRFR-1,TRFR,Miscellaneous,1558_TRANSFORM,general,ELE,Electrical,NOPR ORAS,-,3,12,3
2024-12-25,402274437,T3,1555-BTR-TKFA-1-TANK-2,TKFA,Miscellaneous,1555_TANK_AG_VT,general,M&I,Miscellaneous,NOPR ORAS,-,1,14,2
2024-12-25,402274438,T3,1555-BTR-TLFG-1-TLBY-2-FAPS-2,TLFG,Miscellaneous,1555_FALLPRTSTM,general,SAF,Miscellaneous,NOPR ORAS,-,1,14,1
2024-12-25,402274439,T3,1555-BTR-TLFG-1-TLBY-5-FAPS-5,TLFG,Miscellaneous,1555_FALLPRTSTM,general,SAF,Miscellaneous,NOPR ORAS,-,1,14,1
2024-12-25,161772578,H2,9040-085-P-21A,P,Miscellaneous,85-P-21A C/W lines dechocking,general,MEDHDS,Miscellaneous,OSNO,-,0,15,0
2024-12-25,161772609,H2,9040-015-PM-105B,PM,Miscellaneous,15PM105B Decoupling & debolting job,general,MEFOB,Miscellaneous,OSNO,-,0,15,0
2024-12-25,121948231,J2,9030-0032-PIPING,PIPING,Mechanical Equipment,WBA-D RESIN TRAP TO CHECK FOR CLOGGING,inspection,MECGP,Miscellaneous,NOPR NOPT,1,1,14,1
2024-12-25,161772556,H2,9040-103-LT3703,LT3703,Miscellaneous,LIC3702 mismatch with LI3703 tbr,general,ITDCU,IT,OSNO,-,1,14,1
2024-12-25,101150111,M2,9050-007-P-3,P,Miscellaneous,7-P-3 D/C FLANGE LEAK T B ATTENDED,damage,MECHOHCU,Mechanical,NOPR ORAS,1,1,14,1
2024-12-25,170553558,Y2,9070-116-GT-001,GT,Miscellaneous,GT-1 fuel line leakage attending,general,INGTG,Miscellaneous,NOPR,-,2,13,1
2024-12-25,101150114,M2,9050-05B-E-09,E,Miscellaneous,05B-E-09 cond leak,damage,MECHSRU,Mechanical,OSNO,-,0,15,0
2024-12-25,10000593882,E2,9800-111-11-C-005,11,Miscellaneous,11-PC-104A Leak to be rectify,"repair, damage",CDU1MECH,Mechanical,NOPR ORAS,-,0,15,0
2024-12-25,101150119,M2,9050-05C-FI-0403,FI,Instrumentation,SRUC MAIN AIR TO MCC FI0403/404 TO BE CH,general,INSTSRU,Instrumentation,NOPR ORAS,-,1,14,1
2024-12-25,121948220,J2,9030-0022-PIPING,PIPING,Mechanical Equipment,22-P3B OIL TO BE REPLACED.,repair,MECRU,Miscellaneous,NOPR ORAS,1,0,15,0
2024-12-25,121948222,J2,9030-0022-PIPING,PIPING,Mechanical Equipment,NAPHTHA RECEVING LINE B/V TO C.I TANK,general,MECRU,Miscellaneous,NOPR ORAS,1,0,15,0
2024-12-25,170553632,Y2,9070-030-V-003,V,Miscellaneous,HPU Oil top up to be done @ 72M,general,MEDCU,Miscellaneous,NOPT OSNO,1,0,15,0
2024-12-25,121948223,J2,9030-0021-PIPING,PIPING,Mechanical Equipment,21-P-1A SEAL POT PRESSURE TO BE INCREASD,general,MECRU,Miscellaneous,NOPR ORAS,1,0,15,0
2024-12-25,101150153,M2,9050-005-P-2A,P,Miscellaneous,05-P-02A BFW PUMP DICH PG (0-100) REPLAC,general,INSTSRU,Instrumentation,OSNO,-,0,15,0
2024-12-25,101150178,M2,9050-307-PIPING,PIPING,Mechanical Equipment,RGC sample point needle valve leakage,general,INSTSRU,Instrumentation,OSNO,-,0,15,0
2024-12-25,10000593767,E2,9800-111-11-C-005,11,Miscellaneous,11-PC-104A Leak line to be replaced,"repair, damage",CDU1MECH,Mechanical,NOPR ORAS,-,1,14,1
2024-12-25,161772569,H2,9040-059-DCS-HRSG-2,DCS,Control Systems,GT2 DCS upgradation material shifting,general,ITGT,IT,OSNO,-,0,15,0
2024-12-25,170553637,Y2,9070-023-PCV-4401,PCV,Miscellaneous,23 PCV 4402 ACTUATOR REPLACE,repair,INFCC,Miscellaneous,OSNO,-,0,15,0
2024-12-25,112770265,P2,9065-11-CC-1601,CC,Miscellaneous,PWB TOC analyser TBA,general,ANALSR-I,Miscellaneous,OSNO,1,0,15,0
2024-12-25,121948252,J2,9030-0102-PIPING,PIPING,Mechanical Equipment,ATF sample point line support clamp to b,general,MEAU1,Miscellaneous,NOPT OSNO,1,1,14,0
2024-12-25,121948253,J2,9030-0102-PIPING,PIPING,Mechanical Equipment,P-04 discharge line tracing steam leak,damage,MEAU1,Miscellaneous,NOPT OSNO,1,1,14,1
2024-12-25,52088338,X3,3176-GMS,,Miscellaneous,Urgent Repair & maintence of GMS,repair,MNT,Miscellaneous,NOPR ORAS,-,0,15,0
2024-12-25,52088339,X3,3176-GMS,,Miscellaneous,Urgent Repair & maintence of GMS,repair,MNT,Miscellaneous,NOPR ORAS,-,0,15,0
2024-12-25,52088340,X3,3176-SFE-DLVS,DLVS,Miscellaneous,Nozzle Cleaning & Painting of MVWSSL,general,MNT,Miscellaneous,NOPR ORAS,-,0,15,0
2024-12-25,52089761,X3,3176-SFE,,Miscellaneous,Repair of F&S Systems,repair,MNT,Miscellaneous,NOPR ORAS,-,0,15,0
2024-12-25,121948278,J2,9030-1011-AG-0301,AG,Miscellaneous,AG301/302/614 to be checked,inspection,ITAU5,IT,NOPR,-,1,14,1
2024-12-25,52089762,X3,3176-SFE,,Miscellaneous,Repair of access & platform of DH & WM,repair,MNT,Miscellaneous,NOPR ORAS,-,0,15,0
2024-12-25,121947893,J2,9030-0751-PIPING,PIPING,Mechanical Equipment,GRE near miss points to be attended as -,general,MEGRE,Miscellaneous,NOPT OSNO,2,1,14,1
2024-12-25,170553673,Y2,9070-070-ACM-1001-A2,ACM,Miscellaneous,70 AC 1001 A/B PM TO BE DONE,general,MEPRU,Miscellaneous,NOPR ORAS,-,2,13,1
2024-12-25,112770194,P2,9061-232-BM-01A,BM,Miscellaneous,"232-BM-01B,ROTATAION REVERSRE,TO BE MODI",general,PTA-E,Miscellaneous,OSNO,-,1,14,1
2024-12-25,121948317,J2,9030-0025-PA-DW-002,PA,Miscellaneous,New drinking water pump has gland leak,damage,MECGP,Miscellaneous,NOPR,-,1,14,1
2024-12-25,402274534,T2,3241-NBT-BQDS-1,BQDS,Miscellaneous,200 W SMPS for 15 line parking display B,general,MNT,Miscellaneous,NOPR ORAS,-,0,15,0
2024-12-25,10000593873,E2,9800-420-09,09,Miscellaneous,STG-3 FRONT BRG SIDE STEAM HOSE TO BE PR,general,CPPMECH,Mechanical,NOPR ORAS,-,0,15,0
2024-12-25,150670902,G1,9010-005-PIPING,PIPING,Mechanical Equipment,Blind/deblind job at BTPN Pump house,general,005MECH,Mechanical,OSNO,1,0,15,0
2024-12-25,121948280,J2,9030-0022-R-1,R,Miscellaneous,CRU Reactor catalyst loading/Unloding,general,MECRU,Miscellaneous,NOPR ORAS,1,2,13,1
2024-12-25,121948281,J1,9030-0022-R-2,R,Miscellaneous,DMDS line to Reformer Reactor 22-R-02,general,MECRU,Miscellaneous,NOPR ORAS,1,1,14,1
2024-12-25,121948282,J1,9030-0022-PIPING,PIPING,Mechanical Equipment,Reformer RGC Discharge PSV (1337B) D/S,general,MECRU,Miscellaneous,OSNO,1,0,15,0
2024-12-25,121948283,J1,9030-0022-PIPING,PIPING,Mechanical Equipment,Reformer RGC Discharge PSV (1337B),general,MECRU,Miscellaneous,NOPR ORAS,1,1,14,0
2024-12-25,121948324,J1,9030-0022-T-08,T,Miscellaneous,T-08 reboiler flange leak towards LAB,damage,MECRU,Miscellaneous,NOPR ORAS,1,0,15,0
2024-12-25,121948327,J1,9030-0022-R-4,R,Miscellaneous,22-R-04 DMDS dosing 2nd Isolation B/V,general,MECRU,Miscellaneous,NOPR ORAS,1,1,14,1
2024-12-25,121948330,J1,9030-0022-ST-23A,ST,Miscellaneous,Seal Oil turbo pump bearing CW line lea,general,MECRU,Miscellaneous,NOPR ORAS,1,1,14,1
2024-12-25,121948331,J1,9030-0022-ST-23A,ST,Miscellaneous,Seal Oil turbo pump bearing BCW main,general,MECRU,Miscellaneous,NOPR ORAS,1,1,14,0
2024-12-25,121948336,J2,9030-2072-PIPING,PIPING,Mechanical Equipment,72PV1001 GLAND LEAK TO BE ATTENDED,damage,ITLAB,IT,NOPR,-,1,14,1
2024-12-25,121948337,J1,9030-0022-ST-23A,ST,Miscellaneous,RGC LO turbine MP steam O/L 22PSV1310pas,general,MECRU,Miscellaneous,NOPR,1,0,15,0
2024-12-25,121948338,J1,9030-0022-PM-21B,PM,Miscellaneous,RGC Lube oil pump 22-P-21A MP steam line,general,MECRU,Miscellaneous,OSNO,1,0,15,0
2024-12-25,121948341,J1,9030-0022-FF-01,FF,Miscellaneous,Hot job 22-F-01 WHB module leak,damage,MECRU,Miscellaneous,NOPR ORAS,1,2,13,1
2024-12-25,121948342,J1,9030-0022-FF-01,FF,Miscellaneous,Hot job 22-F-01 purging steam line leak.,damage,MECRU,Miscellaneous,NOPR ORAS,-,2,13,1
2024-12-25,121948343,J1,9030-0022-PP-01,PP,Miscellaneous,Hot job Old furnace purging steam line,general,MECRU,Miscellaneous,NOPR ORAS,1,2,13,1
2024-12-25,121948347,J1,9030-0022-T-09A-B,T,Miscellaneous,T-9 A/B Structure railing replacement/,general,MECRU,Miscellaneous,NOPR ORAS,1,0,15,0
2024-12-25,121948348,J1,9030-0022-K-02,K,Miscellaneous,Column K2 stairs chequer plate,general,MECRU,Miscellaneous,NOPR ORAS,1,2,13,0
2024-12-25,121948349,J1,9030-0022-PIPING,PIPING,Mechanical Equipment,RGC North side monkey ladder landing,general,MECRU,Miscellaneous,NOPR ORAS,1,2,13,1
2024-12-25,121948350,J1,9030-0022-PIPING,PIPING,Mechanical Equipment,Gland packing jobs as per list attached,general,MECRU,Miscellaneous,NOPR ORAS,1,0,15,0
2024-12-25,101150157,M2,9050-301-FIC-0309,FIC,Instrumentation,JH-FI0309A/B/C showing fluctuating value,general,INSTOHCU,Instrumentation,NOPR,1,2,13,1
2024-12-25,10000593893,E2,9800-111-47-P-402,47,Miscellaneous,47P402 seal leak to be attend,damage,CDU1MECH,Mechanical,NOPR ORAS,1,1,14,0
2024-12-25,112770310,P2,9062-77-PSV-3155,PSV,Safety Systems,PSV3155 PASSING ISSUE 2B ATTENDED(V-214),damage,HGU77-M,Miscellaneous,OSNO,1,0,15,0
2024-12-25,10000593865,E2,9800-115-102-K-001A,102,Miscellaneous,MUG-A belt abnormal sound,general,PRIMMECH,Mechanical,NOPR ORAS,-,1,14,0
2024-12-25,121948355,J2,9030-0005-PA-09A,PA,Miscellaneous,PA09A casing jacket cooler water leak,damage,MEAU5,Miscellaneous,NOPR,-,1,14,1
2024-12-25,121948356,J2,9030-0005-PA-19B,PA,Miscellaneous,P19b strainer cleaning,general,MEAU5,Miscellaneous,NOPR,-,1,14,1
2024-12-25,112770320,P2,9065-11-G-1301A,G,Miscellaneous,NAPHTHA FILTER CLEANING&VENT BLINDING,general,NCU-M,Miscellaneous,NOPR ORAS,-,1,14,1
2024-12-26,161768034,H2,9040-201-E-05A,E,Miscellaneous,Online Sealing@E-05A T/S O/L Flange Leak,damage,MEDHDT,Miscellaneous,OSNO,-,-1,15,0
2024-12-26,161772583,H2,9040-201-PIPING,PIPING,Mechanical Equipment,Replace valve@safety shower near V21,repair,CLREF,Miscellaneous,OSNO,-,0,14,0
2024-12-26,161772651,H2,9040-103-PIPING,PIPING,Mechanical Equipment,Broken slab near BCW sump tb remove,repair,ELDCU,Electrical,OSNO,-,0,14,0
2024-12-26,112770340,P2,9060-06-OPEN-SAMPLE-POINT,OPEN,Miscellaneous,steam sample point to dechoke,general,HGU-I,Miscellaneous,OSNO,-,0,14,0
2024-12-26,10000593837,E2,9800-117-85-P-003B,85,Miscellaneous,85-P-03/B LEAKAGE TO BE RECTFY,general,SRB_MECH,Mechanical,NOPR ORAS,-,0,14,0
2024-12-26,170553692,Y2,9070-011-V-004,V,Miscellaneous,011FIC0010B TO DROP/CLEAN,general,INSRLPG,Miscellaneous,OSNO,1,0,14,0
2024-12-26,402274721,T3,4126-BTR-PMHO-3,PMHO,Miscellaneous,4126_PUMPHOUSE,general,MEM,Miscellaneous,NOPR ORAS,-,1,13,1
2024-12-26,402274722,T3,4126-BTR-PMHO-1,PMHO,Miscellaneous,4126_PUMPHOUSE,general,MEM,Miscellaneous,NOPR ORAS,-,1,13,2
2024-12-26,402274742,T3,4126-NBT-FPHO-1,FPHO,Miscellaneous,4126_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,1,13,1
2024-12-26,402274799,T3,1558-BTR-FPH-ALL,FPH,Miscellaneous,1558_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,2,12,2
2024-12-26,402274800,T3,1558-NBT-FPHO-FPH,FPHO,Miscellaneous,1558_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,2,12,1
2024-12-26,402274801,T3,1558-NBT-FPHO-FPH-PUMP-4,FPHO,Miscellaneous,1558_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,2,12,1
2024-12-26,402274802,T3,1558-NBT-FPHO-FPH-PUMP-5,FPHO,Miscellaneous,1558_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,2,12,2
2024-12-26,402274803,T3,1558-NBT-FPHO-FPH-FENG-4,FPHO,Miscellaneous,1558_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,2,12,1
2024-12-26,402274804,T3,1558-NBT-FPHO-FPH-FENG-5,FPHO,Miscellaneous,1558_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,2,12,1
2024-12-26,402274806,T3,1251-NBT-FPHO-1,FPHO,Miscellaneous,1251_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402274810,T3,3132-NBT-PMCR-1-TRFA-1,PMCR,Miscellaneous,3132_TRANSFORM,general,MNT,Miscellaneous,NOPR ORAS,-,2,12,0
2024-12-26,402274818,T3,1560-NBT-FPHO-1,FPHO,Miscellaneous,1560_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,2,12,1
2024-12-26,402274825,T3,1223-NBT-LRCS-2,LRCS,Miscellaneous,1223_LRCASERVER,general,INM,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402274826,T3,1223-NBT-LRCS-1,LRCS,Miscellaneous,1223_LRCASERVER,general,INM,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402274943,T3,1525-BTR-PMHO-3,PMHO,Miscellaneous,1525_PUMPHOUSE,general,M&I,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402274966,T3,1555-BTR-PMHO-E,PMHO,Miscellaneous,1555_PUMPHOUSE,general,M&I,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402274967,T3,1555-BTR-PMHO-1,PMHO,Miscellaneous,1555_PUMPHOUSE,general,M&I,Miscellaneous,NOPR ORAS,-,0,14,1
2024-12-26,402274968,T3,1555-NBT-FPHO-1,FPHO,Miscellaneous,1555_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,0,14,1
2024-12-26,402274969,T3,1555-BTR-PMHO-E-PUMP-13,PMHO,Miscellaneous,1555_PUMP,general,MEM,Miscellaneous,NOPR ORAS,-,0,14,1
2024-12-26,402274970,T3,1555-NBT-PMCR-1-CRBR-3,PMCR,Miscellaneous,1555_CIRCUITBRK,general,ELE,Electrical,NOPR ORAS,-,0,14,2
2024-12-26,402274971,T3,1555-BTR-TLFG-1-TLBY-8-FAPS-8,TLFG,Miscellaneous,1555_FALLPRTSTM,general,SAF,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402274972,T3,1555-BTR-STRN-ALL,STRN,Miscellaneous,1555_O_STRAINER,general,MNT,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402274973,T3,1521-BTR-PMHO-2,PMHO,Miscellaneous,1521_PUMPHOUSE,general,MNT,Miscellaneous,NOPR ORAS,-,0,14,1
2024-12-26,402274974,T3,1521-BTR-PMHO-1,PMHO,Miscellaneous,1521_PUMPHOUSE,general,MNT,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402274975,T3,1449-NBT-TRFA-1,TRFA,Miscellaneous,1449_TRANSFORM,general,ELE,Electrical,NOPR ORAS,-,2,12,2
2024-12-26,402274976,T3,1449-NBT-CTRL-1-LRCS-1,CTRL,Miscellaneous,1449_LRCASERVER,general,INM,Miscellaneous,NOPR ORAS,-,2,12,0
2024-12-26,402274977,T3,1449-NBT-CTRL-1-UPSS-1,CTRL,Miscellaneous,1449_UPS,general,ELE,Electrical,NOPR ORAS,-,2,12,2
2024-12-26,402274978,T3,1449-NBT-CTRL-1-UPSS-2,CTRL,Miscellaneous,1449_UPS,general,ELE,Electrical,NOPR ORAS,-,2,12,2
2024-12-26,402274996,T3,2122-NBT-TRFR-750,TRFR,Miscellaneous,2122_TRANSFORM,general,ELE,Electrical,NOPR ORAS,-,2,12,2
2024-12-26,402274998,T3,4431-NBT-FPHO-01,FPHO,Miscellaneous,4431_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,1,13,1
2024-12-26,402275003,T3,4431-NBT-FPHO-PUM,FPHO,Miscellaneous,4431_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,1,13,1
2024-12-26,402275004,T3,4431-NBT-UPSS-UPS,UPSS,Miscellaneous,4431_UPS,general,ELE,Electrical,NOPR ORAS,-,1,13,1
2024-12-26,402275019,T3,1456-NBT-FPHO-1,FPHO,Miscellaneous,1456_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402275020,T3,1456-BTR-PMHO-1,PMHO,Miscellaneous,1456_PUMPHOUSE,general,M&I,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402275031,T3,3253-BTR-PMHO-01,PMHO,Miscellaneous,3253_PUMPHOUSE,general,M&I,Miscellaneous,NOPR ORAS,-,1,13,1
2024-12-26,402275032,T3,3253-BTR-PMHO-02,PMHO,Miscellaneous,3253_PUMPHOUSE,general,MNT,Miscellaneous,NOPR ORAS,-,1,13,1
2024-12-26,112770318,P2,9060-03-PIPING,PIPING,Mechanical Equipment,RUPTURE HOT POT HOSE REPLAC NEAR 04P-9A,general,CDU-M,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,402275132,T3,4225-NBT-FPH,FPH,Miscellaneous,4225_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,2,12,1
2024-12-26,402275160,T3,3247-NBT-FPHO-1,FPHO,Miscellaneous,3247_FIREPMPH,general,SAF,Miscellaneous,NOPR ORAS,-,1,13,1
2024-12-26,402275176,T3,1558-BTR-PMHO-2,PMHO,Miscellaneous,1558_PUMPHOUSE,general,M&I,Miscellaneous,NOPR ORAS,-,2,12,1
2024-12-26,402275186,T3,1558-BTR-PMHO-1,PMHO,Miscellaneous,1558_PUMPHOUSE,general,M&I,Miscellaneous,NOPR ORAS,-,2,12,1
2024-12-26,402275187,T3,1558-BTR-PPH,PPH,Miscellaneous,1558_PUMPHOUSE,general,MEM,Miscellaneous,NOPR ORAS,-,2,12,2
2024-12-26,121948376,J2,9030-1011-PDT-2006,PDT,Miscellaneous,Inst tags to check as per list,inspection,ITAU5,IT,NOPR,2,0,14,0
2024-12-26,112770352,P2,9061-204-PA-VT-009A,PA,Miscellaneous,204P09A seal flow switch to be attended,general,PX-I,Miscellaneous,NOPR,-,0,14,0
2024-12-26,112770353,P2,9061-202-PT-CF-006A,PT,Instrumentation,202-P-06B coupling and allignment,general,PX-M,Miscellaneous,NOPR,-,0,14,0
2024-12-26,121948352,J2,9030-0102-PA-4,PA,Miscellaneous,02-P-04 seal pot pr to be make-up,general,MEAU1,Miscellaneous,NOPT OSNO,1,0,14,0
2024-12-26,10000593843,E2,9800-142-14-R-001,14,Miscellaneous,R-01 V-8 B/S to be cleaned,general,DCU2MECH,Mechanical,NOPR ORAS,2,0,14,0
2024-12-26,121948269,J2,9030-0003-PA-018B,PA,Miscellaneous,3PA18B NDE SIDE SEAL LEAK,damage,MEGHC,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,10000593844,E2,9800-142-14-C-001,14,Miscellaneous,14-C-001 B/S North side to be cleaned,general,DCU2MECH,Mechanical,NOPR ORAS,2,0,14,0
2024-12-26,10000593845,E2,9800-142-14-R-002,14,Miscellaneous,14R-02 CUTTING TOOL TO BE CLEANED,general,DCU2MECH,Mechanical,NOPR ORAS,2,0,14,0
2024-12-26,10000593846,E2,9800-142-14-F-001,14,Miscellaneous,FG BURNERS TO BE CLEANED,general,DCU2MECH,Mechanical,NOPR ORAS,2,1,13,1
2024-12-26,121948263,J2,9030-2095-LT-05502,LT,Miscellaneous,SOUTH SIDE MAZE LT-5502 SHOW ERRATIC,general,ITDCU,IT,NOPR ORAS,-,2,12,1
2024-12-26,121948357,J2,9030-2072-M-01-P1A,M,Miscellaneous,Benzene dryer pumps not giving flow,general,MELAB,Electrical,NOPR ORAS,-,0,14,0
2024-12-26,10000593851,E2,9800-210-25-EF-036A-1,25,Miscellaneous,25-EF-036A-MO-I overhauling to do,general,XYLMECH,Mechanical,NOPR ORAS,4,0,14,0
2024-12-26,170553760,Y2,9070-132-UB-002,UB,Miscellaneous,UB#2 B4 atomising SOV not opening,general,INCPPUB,Miscellaneous,OSNO,-,0,14,0
2024-12-26,10000593904,E2,9800-112-11-P-016B,11,Miscellaneous,11P16B -GLAND PACKING TO REPLACE,repair,CDU2MECH,Mechanical,NOPR ORAS,2,0,14,0
2024-12-26,161772684,H2,9040-201-KM-02A-PM-02,KM,Miscellaneous,201-K2B-P2(AOP)PUMP DECOUPLE&REPLACEMENT,general,MEDHDT,Miscellaneous,NOPR ORAS,-,1,13,1
2024-12-26,10000593905,E2,9800-112-11-P-007B,11,Miscellaneous,11P7B SEAL LEAK TO BE RECTIFY,"repair, damage",CDU2MECH,Mechanical,NOPR ORAS,2,0,14,0
2024-12-26,10000593906,E2,9800-112-59-P-201B,59,Miscellaneous,59P201B-BAC TO BE DONE,general,CDU2MECH,Mechanical,NOPR ORAS,2,0,14,0
2024-12-26,112770345,P2,9060-07-VM-501,VM,Miscellaneous,TSP Tank Agitator rotor jam to be attend,general,FCCU-M,Miscellaneous,OSNO,-,0,14,0
2024-12-26,10000593907,E2,9800-210-21-G-001,21,Miscellaneous,NHT feed colaescer cleaning to do,general,XYLMECH,Mechanical,NOPR ORAS,4,0,14,0
2024-12-26,10000593908,E2,9800-210-21-G-001,21,Miscellaneous,NHT coalesr 21LV141 bypass IV wheel miss,general,XYLMECH,Mechanical,NOPR ORAS,4,0,14,0
2024-12-26,112770419,P2,9060-13-PIPING,PIPING,Mechanical Equipment,LPG Merox Tr-1 Drain I/V wheel broken.,repair,MEROX-M,Miscellaneous,OSNO,-,0,14,0
2024-12-26,170553791,Y2,9070-104-CT-III,CT,Miscellaneous,UCR area gas detector checking,inspection,INRCWS,Miscellaneous,NOPR,-,1,13,0
2024-12-26,161772643,H2,9040-058-LIGHTING,LIGHTING,Miscellaneous,GT new ECS room electrical TPM job,general,ELGT,Electrical,OSNO,-,0,14,0
2024-12-26,121948390,J2,9030-0022-PIPING,PIPING,Mechanical Equipment,21P-01A SEAL POT PRESSURE TO BE INCREASE,general,MECRU,Miscellaneous,NOPT OSNO,1,0,14,0
2024-12-26,140764119,B2,9020-603-P-111B,P,Miscellaneous,P-111B PLAN-21 CWR LEAK ARREST JOB.,damage,MEAVU3,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,170553798,Y2,9070-030-PA-CF-011A,PA,Miscellaneous,Hydrocyclone-B cleaning to be done,general,MEDCU,Miscellaneous,NOPR ORAS,-,1,13,0
2024-12-26,10000593919,E3,9800-117-82-P-001B,82,Miscellaneous,82-P-001B CBD line to deblind&blind-C/O,general,HGU_MECH,Mechanical,NOPR ORAS,2,0,14,0
2024-12-26,112770435,P2,9062-73-H-001,H,Miscellaneous,Soak sand under CDU furnace to be repace,general,CDU-C,Miscellaneous,OSNO,-,0,14,0
2024-12-26,10000593920,E3,9800-117-82-P-005B,82,Miscellaneous,82-P-005B CBD line to deblind&blind-C/O,general,HGU_MECH,Mechanical,NOPR ORAS,2,0,14,0
2024-12-26,121948417,J2,9030-1010-PA-22A,PA,Miscellaneous,P-22A NDE side seal oil pump relocate,general,MEAU5,Miscellaneous,NOPR,1,0,14,0
2024-12-26,112770458,P2,9061-21-PA-CF-412A,PA,Miscellaneous,P1-412A SW supply PG not working,general,PTA-I,Miscellaneous,OSNO,1,0,14,0
2024-12-26,161772688,H2,9040-065-PM-114A,PM,Miscellaneous,65-PM-114A motor shifting job,general,ELOFS,Electrical,OSNO,1,1,13,1
2024-12-26,101150341,M2,9050-301-V-09,V,Miscellaneous,Coalascar pad to be replaced,repair,MECHDHDT,Mechanical,NOPR ORAS,1,0,14,0
2024-12-26,121948420,J2,9030-1010-PA-17C,PA,Miscellaneous,P-17C breather valve observe leak,damage,MEAU5,Miscellaneous,NOPR,1,0,14,1
2024-12-26,112770477,P2,9065-41-ME-2401A,ME,Miscellaneous,ME2401A Replacement Job,general,HDPE-M,Miscellaneous,OSNO,-,0,14,0
2024-12-26,10000593886,E2,9800-115-101-X-005,101,Miscellaneous,FGC Evaporator-3 IBD IV TO RECTIFY,repair,FCCMECH,Mechanical,NOPR ORAS,1,0,14,0
2024-12-26,10000593887,E2,9800-115-101-P-009B,101,Miscellaneous,p-009b BEARING VIEW GLASS TO RECTIFY,repair,FCCMECH,Mechanical,NOPR ORAS,1,0,14,0
2024-12-26,170553694,Y3,9071-072-FDM-803,FDM,Miscellaneous,72FDM803 MPM JOB,general,MEPP1,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,10000593888,E2,9800-115-101-X-016,101,Miscellaneous,x-016 CATALYST LEAK TO ATTEND,damage,FCCMECH,Mechanical,NOPR ORAS,1,0,14,0
2024-12-26,101150347,M2,9050-006-PIPING,PIPING,Mechanical Equipment,P-11 gland leak to be attended,damage,MECHPV,Mechanical,NOPR ORAS,-,0,14,0
2024-12-26,10000593839,E2,9800-111-11-E-002A,11,Miscellaneous,11E02A overhualing to be done,general,CDU1MECH,Mechanical,NOPR ORAS,2,0,14,0
2024-12-26,121948425,J2,9030-0015-PA-CF-001A,PA,Miscellaneous,15PACF01A abnormal sound tba,general,MEMSQ,Miscellaneous,NOPR ORAS,-,0,14,0
2024-12-26,10000593866,E3,9800-410-14-MP-221A,14,Miscellaneous,Feeder shifting of BCW-A motor,general,CPPELE,Electrical,OSNO,-,0,14,0
2024-12-26,121948382,J2,9030-0008-PA-015B,PA,Miscellaneous,08PM15B amp meter to be change,general,ELSRU,Electrical,OSNO,1,1,13,1
2024-12-26,121948406,J2,9030-0005-PIPING,PIPING,Mechanical Equipment,P-41 Bypass Valve gland leak to b attend,damage,MEAU5,Miscellaneous,NOPR,-,0,14,1
